blocker_violations,bugs,classes,code_smells,cognitive_complexity,comment_lines,comment_lines_density,file_complexity,confirmed_issues,coverage,critical_violations,complexity,last_commit_date,development_cost,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,files,functions,info_violations,violations,line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,sqale_rating,major_violations,minor_violations,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_hotspots,security_hotspots_reviewed,security_rating,security_remediation_effort,security_review_rating,security_hotspots_reviewed_status,security_hotspots_to_review_status,skipped_tests
0,1,22,23,1,21,4.3,1.1,0,0.0,13,44,1659681404616,13890,0,0,0,0.0,0,0,47,35,0,24,0.0,682,463,css=1;js=53;ts=364;web=45,50,1.0,11,0,24,3.0,5,0,0,,1.0,0,1.0,0,0,
0,38,94,53,186,178,3.1,2.8,0,0.0,17,505,1659647773684,168180,2,2,59,0.9,0,0,215,330,1,91,0.0,6418,5606,css=316;js=53;ts=4154;web=1083,802,1.0,27,46,91,3.0,100,0,6,0.0,1.0,0,5.0,0,6,
0,24,71,71,133,235,5.0,3.0,0,0.0,22,371,1659673286876,134700,0,0,0,0.0,0,0,149,257,0,95,0.0,5391,4490,css=350;js=37;ts=3159;web=944,574,1.0,35,38,95,3.0,63,0,5,0.0,1.0,0,5.0,0,5,
0,36,94,64,168,186,3.8,2.8,0,0.0,19,493,1659670770817,141150,0,0,0,0.0,0,0,215,330,0,100,0.0,5669,4705,css=315;js=53;ts=3646;web=691,803,1.0,31,50,100,3.0,93,0,4,0.0,1.0,0,5.0,0,4,
0,27,15,26,11,155,13.7,2.7,0,0.0,5,92,1659682955881,29190,0,0,0,0.0,0,0,43,73,0,53,0.0,1420,973,css=140;js=66;ts=508;web=259,133,1.0,34,14,53,3.0,47,0,0,,1.0,0,1.0,0,0,
0,0,5,8,1,37,14.6,1.2,0,0.0,2,21,1659684139998,6510,0,0,0,0.0,0,0,19,18,0,8,0.0,360,217,js=52;ts=133;web=32,46,1.0,6,0,8,1.0,0,0,0,,1.0,0,1.0,0,0,
10,444,0,469,22681,4377,6.6,34.9,0,0.0,34,4467,1545289136000,1856550,1248,51,19986,28.4,0,0,140,1492,9,914,0.0,70478,61885,css=8331;js=13385;ruby=21;web=38309;xml=1839,6937,1.0,594,267,914,5.0,1011,0,54,0.0,4.0,10,5.0,0,54,
0,20,62,164,46,1269,25.9,2.3,0,0.0,0,257,1491978100000,108690,88,51,3222,49.6,0,0,157,168,0,184,0.0,6496,3623,css=182;js=96;ts=2157;web=954;xml=234,396,1.0,141,43,184,2.0,82,0,6,0.0,1.0,0,5.0,0,6,
0,8,25,72,31,55,2.1,3.5,0,0.0,9,258,1659672520484,77850,0,0,0,0.0,0,0,98,216,0,80,0.0,3133,2595,css=445;js=57;ts=1701;web=392,436,1.0,29,42,80,3.0,50,0,0,,1.0,0,1.0,0,0,
1,42,26,88,154,177,5.6,5.0,0,0.0,10,248,1659654125955,89280,2,2,164,4.5,0,0,58,142,2,130,0.0,3637,2976,css=800;js=253;ts=1606;web=317,555,1.0,30,87,130,4.0,205,0,0,,1.0,0,1.0,0,0,
0,0,13,39,1,34,5.3,2.0,0,0.0,22,88,1659687387714,18120,0,0,0,0.0,0,0,56,75,0,39,0.0,865,604,css=5;js=54;ts=475;web=70,153,1.0,17,0,39,1.0,0,0,0,,1.0,0,1.0,0,0,
0,4,25,27,2,37,5.6,1.2,0,0.0,15,52,1659678185367,18660,0,0,0,0.0,0,0,58,39,0,31,0.0,900,622,css=65;js=53;ts=423;web=81,55,1.0,10,6,31,3.0,11,0,1,0.0,1.0,0,5.0,0,1,
0,228,13,41,62,133,2.0,2.5,0,0.0,9,170,1659686786421,200220,0,0,0,0.0,0,0,81,123,4,269,0.0,7793,6674,css=599;js=409;ts=476;web=3351;xml=1839,325,1.0,86,170,269,3.0,378,0,4,0.0,1.0,0,5.0,0,4,
0,2,9,11,1,101,20.0,1.2,0,0.0,2,27,1659674640709,12120,0,0,0,0.0,0,0,30,18,0,13,0.0,691,404,css=107;ts=216;web=81,23,1.0,8,3,13,3.0,3,0,0,,1.0,0,1.0,0,0,
0,0,10,12,3,26,5.9,2.1,0,0.0,4,54,1659682775889,12420,0,0,0,0.0,0,0,30,48,0,12,0.0,609,414,css=9;js=54;ts=315;web=36,94,1.0,8,0,12,1.0,0,0,1,0.0,1.0,0,5.0,0,1,
0,1,12,15,13,26,6.4,1.5,0,0.0,2,37,1659678772336,11490,0,0,0,0.0,0,0,28,24,0,16,0.0,514,383,css=47;js=51;ts=230;web=55,40,1.0,7,7,16,3.0,0,0,1,0.0,1.0,0,5.0,0,1,
0,0,20,15,13,58,6.5,2.2,0,0.0,4,87,1659679761918,24930,0,0,0,0.0,0,0,48,70,0,15,0.0,1169,831,css=41;js=52;ts=578;web=160,130,1.0,10,1,15,1.0,0,0,0,,1.0,0,1.0,0,0,
1,13,12,42,10,220,7.3,2.0,0,0.0,9,77,1659673871471,83910,0,0,0,0.0,0,0,48,61,0,55,0.0,3725,2797,css=2097;js=67;ts=476;web=157,133,1.0,29,16,55,5.0,33,0,0,,1.0,0,1.0,0,0,
0,3,0,1,0,7,2.4,1.0,0,0.0,0,9,1659685094889,8670,0,0,0,0.0,0,0,43,1,0,4,0.0,1061,289,css=131;js=37;web=121,2,1.0,1,3,4,2.0,15,0,0,,1.0,0,1.0,0,0,
0,0,0,1,0,34,23.0,0.5,0,0.0,0,3,1659654314713,3420,0,0,0,0.0,0,0,17,1,0,1,0.0,378,114,js=100;web=14,6,1.0,1,0,1,1.0,0,0,0,,1.0,0,1.0,0,0,
1,48,86,182,130,1184,15.7,3.6,0,0.0,14,598,1659674069136,191400,4,3,173,2.1,0,0,198,448,0,230,0.0,8295,6380,css=996;js=122;ts=3738;web=1524,928,1.0,118,97,230,4.0,305,0,3,0.0,1.0,0,5.0,0,3,
0,28,8,64,9,1205,8.3,1.6,0,0.0,3,35,1502908518000,401670,0,0,0,0.0,0,0,69,23,0,92,0.0,17003,13389,css=12948;js=124;ts=247;web=70,64,1.0,85,4,92,4.0,34,0,0,,1.0,0,1.0,0,0,
0,2,12,25,1,45,10.2,1.3,0,0.0,13,38,1659659880515,11880,0,0,0,0.0,0,0,38,28,0,27,0.0,592,396,js=53;ts=224;web=119,47,1.0,14,0,27,3.0,5,0,0,,1.0,0,1.0,0,0,
